id,name,city,rating,rating_count,cost,cuisine,address
436813,Urbanspoon Kitchen,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Indian,Combo","Urbanspoon Kitchen, 1 Devpreet Complex, Lion Circle, opp. WIAA NFD, Bodakdev, Ahmedabad, Gujarat 380054, India"
286625,Biryani Kitchen & Bengali Sweet,"Vastrapur,Ahmedabad",3.7,50+ ratings,250,"Biryani,Tandoor","Biryani Kitchen & Bengali Sweet, Tuli's Restaurant, Shop No, 7-13, Ground Floor, Super Plaza,Opp. Neeldeep Appartment, Sandesh Press Road, Bodakdev, Ahmedabad"
524359,Bittu Da Dhaba,"Vastrapur,Ahmedabad",0,Too Few Ratings,600,"Snacks,Indian","Bittu Da Dhaba, Shop No. 6, Sagar Complex, Near Sutirath Apartment, O/S Vastrapur Gam, Opposite Talav, Vastrapur, Vastrapur, Ahmedabad, Gujarat 380052, India"
359806,Grameen Kulfi,"Vastrapur,Ahmedabad",4.6,100+ ratings,120,"Ice Cream,Desserts","Grameen Kulfi, Shop No.12, Ground floor, Galaxy Bazar, Opp. Sunrise Park Bunglow, Vastrapur, Ahmedabad-380015"
317892,Gwalia Sweets & Restaurant,"Vastrapur,Ahmedabad",4.1,20+ ratings,450,"Sweets,North Indian","Gwalia Sweets & Restaurant, Gwalia Sweets Pvt Ltd  Maan Party Plot, Sindhu Bhavan Road, Bodakdev, Ahmedabad 380054"
409355,D Cafe,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,Indian,"D Cafe, Optimize elegance, Opp. the grand bhagvati hotel, Near the Ginger hotel, Thaltej, Ahmedabad, Gujarat"
194951,Kake Di Hatti,"Vastrapur,Ahmedabad",4.2,20+ ratings,800,"Beverages,North Indian","Kake Di Hatti, FF 08,A-Block, Time square Arcade-2, Nr. Avlon         Hotel,Opp.Mann Party Plot,Bodakdev, Ahmedabad-380059"
126626,Mahalaxmi Bhajipav And Pulav Center (Sbr),"Vastrapur,Ahmedabad",4.2,100+ ratings,300,Street Food,"Mahalaxmi Bhajipav And Pulav Center (Sbr), Nukkad food park,opp.atithi dining hall, Judges bunglow road,bodakdev"
549547,Vipul Dudhiya Sweets,"Vastrapur,Ahmedabad",0,Too Few Ratings,400,"Bakery,Sweets","Vipul Dudhiya Sweets, A-7 Ground floor devaditya arcade opp bagban party plot ahmedabad gujarat 380054"
380885,Urban Foods,"Vastrapur,Ahmedabad",0,Too Few Ratings,100,"North Indian,Punjabi","Urban Foods, Shop no 3,umiya vljay complex, Shivranjani, Ahmedabad  380015"
477439,Healthy Calories,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Healthy Food,Juices","Healthy Calories, Shop No: 12, Mangaljyoth Appt. Opp Venus Ivy, off to Jodhpur village Road, Jodhpur Cross Road"
575905,Desii delicious,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,Indian,"Desii delicious, L-1, Desii delicious, neeldeep complex, Nehru Park, Mahavir Nagar society, Vastrapur, Ahmedabad, Gujarat 380015, India"
369725,The Nourish Multi-Cusine Restaurants,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Pizzas,Pastas","The Nourish Multi-Cusine Restaurants, 2, RANGIN PARK SOCIETY, OPP. RAJPATH CLUB, S.G.HIGHWAY, BODAKDEV, AHMEDABAD.380054"
160975,Santosh Fast Food,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Fast Food,Snacks","Santosh Fast Food, B/6- SHREEJI TOWER, DRIVE IN ROAD, VASTRAPUR, AHMEDABAD-54, AHMEDABAD MUNICIPAL CORPORATION (GUJARAT)-380054"
100010,Coffee Culture,"Vastrapur,Ahmedabad",4.6,20+ ratings,350,"Pizzas,Pastas","Coffee Culture, 3rd floor, Shilp epitome, off, Sindhubhavan Marg, Ahmedabad, Gujarat 380059"
465349,Shree Jay Ambe Bhajipav & Chinese,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Street Food,Chinese","Shree Jay Ambe Bhajipav & Chinese, Near zodiac arish opp sundarvan prernathirth ?????? Satellite Rd, Satellite, Ahmedabad, Gujarat 380015, India"
207651,Makhni Brothers,"Vastrapur,Ahmedabad",3.7,500+ ratings,350,"North Indian,Kebabs","Makhni Brothers, Prime Plaza, Bodakdev, Ahmedabad, Gujarat"
434629,Meal station,"Vastrapur,Ahmedabad",3.5,100+ ratings,200,"Thalis,Punjabi","Meal station, 24, Advait Complex, Nr. Sandesh Press Opp. Soham Tower, Vastrapur, Ahmedabad, Gujarat 380054, India"
297640,Noodle Co.(Drive In),"Vastrapur,Ahmedabad",0,Too Few Ratings,200,Indian,"Noodle Co.(Drive In), G/F,SWAMINI	COMPLEX, OPP DRIVE IN CINEMA, BODAKDEV,, Ahmedabad-380054"
225064,Havmor Ice Cream,"Vastrapur,Ahmedabad",3.6,20+ ratings,200,"Ice Cream,Desserts","Havmor Ice Cream, Ground Floor, Revati Tower, Ramdev Nagar, Satellite, Ahmedabad,Prahlad Nagar,Ahmedabad"
524136,Mr. Singh's Tandoori Hut(100% pure veg),"Vastrapur,Ahmedabad",0,Too Few Ratings,250,"North Indian,Chinese","Mr. Singh's Tandoori Hut(100% pure veg), Gf- 8, Hirak Center, Nehru Park, Vastrapur, Ahmedabad, Gujarat 380015, India"
320942,Bhojanam,"Vastrapur,Ahmedabad",4,100+ ratings,199,"Combo,Thalis","Bhojanam, C/o Ginger Hotel Drive in, Behind Himalay Mall,   Drive in Road, ahmedabad"
320943,Dial A Biryani,"Vastrapur,Ahmedabad",0,Too Few Ratings,350,"North Indian,Biryani","Dial A Biryani, C/o Ginger Hotel Drive in, Behind Himalay Mall,   Drive in Road, ahmedabad,308852"
380873,TGB Cafe N Bakery,"Vastrapur,Ahmedabad",4.5,20+ ratings,400,"Bakery,Snacks","TGB Cafe N Bakery, 37, Rudra Square Opp. Hotel Pride, JBR, BodekDev. Ahmedabad"
479502,Ronee'S Coffee,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,Beverages,"Ronee'S Coffee, SHOP NO C/G/F/4, GALAXY TOWER NEAR TGB SARKHEJ GANDHI NAGAR HIGHWAY,  OPPOSITV C54 CENTURY TOWERS, BODAKDEV, AHMEDABAD,GUJARAT 380054 , Ahmedabad .  ,  Ahmedabad Municipal Corporation, Ahmedabad  3800"
161829,Green Blood Juice Center,"Vastrapur,Ahmedabad",0,Too Few Ratings,150,Juices,"Green Blood Juice Center, 1-8, Puja apartment Near himmatlal park Opp. Shanti junior school, Ahmedabad"
518817,House Of Candy,"Vastrapur,Ahmedabad",0,Too Few Ratings,400,"Desserts,Sweets","House Of Candy, Hamleys-Alpha One Ahmedab, Alpha One Store No 2C FP-216, Vastarpur Lake. ,Vastral(East Zone), Ahmedabad Municipal Corporation, Ahmedabad, Gujarat - 380054"
419255,Wakka Makka Chinese,"Vastrapur,Ahmedabad",3.6,100+ ratings,250,"Chinese,Asian","Wakka Makka Chinese, 17, G.F. Mangal-Society, Opp-AristoVille, Jodhpur Char Rasta, Satellite. Ahmedabad, Ahmedabad Municipal Corporation, Ahmedabad, , Gujarat"
507160,Olio Pizzeria,"Vastrapur,Ahmedabad",4.8,20+ ratings,200,"Pizzas,Continental","Olio Pizzeria, 2 kundlini complex, above fresh n fresh, Vastrapur circle, Vastrapur, Ahmedabad, Gujarat"
36760,Momoman- Gurukul,"Vastrapur,Ahmedabad",3.9,100+ ratings,250,Chinese,"Momoman- Gurukul, Ground Floor, Swamini Complex, Besides HDFC bank, Drive In Road, Gurukul, Ahmedabad"
306737,Nanking Express,"Vastrapur,Ahmedabad",4.1,20+ ratings,200,Indian,"Nanking Express, TF-FS-8,ALPHAONEMALL,NR.  VASTRAPUR  LAKE,VASTRAPUR,,  Ahmedabad,  Netambit  -  380054"
409978,Prince Snacks & South Indian,"Vastrapur,Ahmedabad",2.7,20+ ratings,200,"Snacks,South Indian","Prince Snacks & South Indian, 4,G, MAHAKALI SHOPS & APARTMENT ,OPP. POLICE CHAWKY, JUDGE BUNGLOWS AREA , BODAKDEV,AHMEDABAD, Gujarat - 380052"
577150,Family  that cooks,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,Pizzas,"Family  that cooks, no 12 sumeru bunglows near sarthi hotel vastrapur road ahmedabad"
65764,The Grand Thakar,"Vastrapur,Ahmedabad",4.2,100+ ratings,500,"Gujarati,Indian","The Grand Thakar, Above Vijay Sales, Iskon Crossroads, Satellite, Ahmedabad"
512751,Curry Up,"Vastrapur,Ahmedabad",4.3,20+ ratings,400,North Indian,"Curry Up, Shop 1, First Floor, Manas Complex, Opposite Ratnamani Tower, Near Jodhpur Cross Roads, Satellite"
264213,Falafel Wala,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,Snacks,"Falafel Wala, GF20, GALAXY BAZAR, OPP Sunrise Park, VASTRAPUR, Ahmedabad, Gujarat 380054, India"
555243,the crazy bite,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Pizzas,Chinese","the crazy bite, Shop no 7&8, Himalaya Arcade Lake, opp. Vastrapur, Vastrapur Gam, Vastrapur, Ahmedabad, Gujarat 380015, India"
523644,Jay Neelkanth Tea Stall,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Snacks,Beverages","Jay Neelkanth Tea Stall, A-15/Himalaya arcade,Opp-Vastrapur lake,vastrapur,Ahmedabad,Gujarat-380015"
558634,Fruit Vroot,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Healthy Food,Beverages","Fruit Vroot, Unnamed, 2GQH+VXQ, Gurukul Rd, Vastrapur, Ahmedabad, Gujarat 380052, India"
518058,Kathiyawadi moj,"Vastrapur,Ahmedabad",2.9,20+ ratings,250,"Gujarati,Snacks","Kathiyawadi moj, Shop 66, First Floor, Sardar Center, Opposite Vastrapur Lake, Vastrapur, Ahmedabad"
149576,Punjab Paratha Zone,"Vastrapur,Ahmedabad",4,100+ ratings,200,North Indian,"Punjab Paratha Zone, Shop 4, Balaji Plaza, Judges Bungalow Road, Bodakdev, Ahmedabad"
433728,La Pino'Z Pizza,"Vastrapur,Ahmedabad",3.9,100+ ratings,400,"Pizzas,Pastas","La Pino'Z Pizza, 2, Westface, Hebatpur Road, Near Baghban Party Plot, Thaltej, Ahmedabad"
394715,Hyderabadi Biryani,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Biryani,Indian","Hyderabadi Biryani, FF-4/5/6, KRISHNA COMPLEX,OPP DEVASHISH MALL,BODAKDEV,AHMEDABAD-380054"
489889,Chhonk,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Biryani,Mughlai","Chhonk, Unit No:- 214, Second Floor, Gala Empire, Opp. Doordarshan Center, Opp. TV Tower, Drive in Road, Thaltej, Ahmedabad, Gujarat-380059"
243878,Paratha Hub,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,Indian,"Paratha Hub, shop 6 neeldeep complex , Lad Society Rd, Vastrapur, Ahmedabad, Gujarat 380015, India"
542291,Nothing Before Coffee,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Beverages,Fast Food","Nothing Before Coffee, G.F-20,GALAXY BAZAR ,OPP SUNRISE PARK,NR GOPINATH SOC OPP HIMALAYA MALL,380015"
197766,Belgian Waffles,"Vastrapur,Ahmedabad",3.4,20+ ratings,300,"Snacks,Desserts","Belgian Waffles, A-801, INDRAPRATH TOWER, NR HIMALYA MALL, Drive In Rd, Ahmedabad, Gujarat 380052"
304680,Frankie Station - Himalaya Mall,"Vastrapur,Ahmedabad",0,Too Few Ratings,250,Beverages,"Frankie Station - Himalaya Mall, Sukan Gold, New SG Rd, opposite Dev Residency, Gota, Ahmedabad, Gujarat 382481, India"
419306,Hot Lee Chinese,"Vastrapur,Ahmedabad",3.8,100+ ratings,250,"Chinese,Asian","Hot Lee Chinese, 17, G.F. Mangal-Society, Opp-AristoVille, Jodhpur Char Rasta, Satellite. Ahmedabad, Ahmedabad Municipal Corporation, Ahmedabad, , Gujarat,"
326350,Balista,"Vastrapur,Ahmedabad",3.3,20+ ratings,300,"American,Jain","Balista, 12A Times square arcade 2 Near Avalon hotel Bodakdev Ahmedabad 380059"
354020,Sandwich N Shakes,"Vastrapur,Ahmedabad",2.5,20+ ratings,100,"Snacks,Beverages","Sandwich N Shakes, Shop No 3, Umiya Vijay Complex, Opposite Vodafone Store, Shivranjni Ahemdabad 380015"
76424,Sasuma,"Vastrapur,Ahmedabad",4,100+ ratings,100,"Gujarati,Snacks","Sasuma, Sailabh Complex, Opposite Sanjivani Hospital, Vastrapur, Ahmedabad"
493904,Baba Ande Ka Fanda,"Vastrapur,Ahmedabad",0,Too Few Ratings,500,North Indian,"Baba Ande Ka Fanda, Ambli-Bhopal road,b/h Iscon Temple,  Opp.Vikramnagar, Nr. Newyork Timber,,  Sarkhej(New West Zone), Ahmedabad  Municipal Corporation, Ahmedabad,  Gujarat - 380058"
36763,Amazing Hydrabadi Dum Biryani,"Vastrapur,Ahmedabad",4.1,100+ ratings,700,"Biryani,North Indian","Amazing Hydrabadi Dum Biryani, Amazing hyderabadi Dum biryani,Shop no. 22 Upper level,Sunrise Shopping centre,Opp Drive in cinema ,Opp Indraprasath complex,ahmedabad"
512864,William John's Pizza Superlative,"Vastrapur,Ahmedabad",0,Too Few Ratings,400,"Pizzas,Italian","William John's Pizza Superlative, FF1, Shapath 3, Nr. GNFC Tower, SG Road, Bodakdev, Ahmedabad - 380054"
420648,Brown Butter,"Vastrapur,Ahmedabad",3.9,20+ ratings,600,"Desserts,Beverages","Brown Butter, 4, Shivalik Avenue, Nr Nirma VidhyaVihar, Bodakdev, Ahmedabad"
37733,Sweet Truth - Cake and Desserts,"Vastrapur,Ahmedabad",4.3,50+ ratings,450,"Ice Cream,Bakery","Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT"
566024,Wetalk Juice World,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Juices,Beverages","Wetalk Juice World, 6, Sardar Centre, Opp. Vastrapur Lake, Nehru Park, Vastrapur, Ahmedabad"
405368,New German Waffles & Co,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Beverages,Desserts","New German Waffles & Co, 15 G.F Mangal Jyot Society, Opp. Aristo Ville, Rajshree Flat, Jodhpur Cross Road, Satellite, Ahmedabad, Gujarat, 380015"
59090,Saffron,"Vastrapur,Ahmedabad",4,20+ ratings,700,North Indian,"Saffron, 101, Silver Radiance, Near Pakwan Char Rasta, Sindhubhavan Road, Bodakdev, Ahmedabad"
65412,Jay Bhole Vadapav,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,Snacks,"Jay Bhole Vadapav, 11, Kalyan Tower, Opp. Alpha one Mall, Nr. Vastrapur Lake, Vastrapur, Ahmedabad"
475372,Agarwal Mithai Bhandar,"Vastrapur,Ahmedabad",4.4,50+ ratings,200,"Sweets,Snacks","Agarwal Mithai Bhandar, Shop no C/G/F/4, Galaxy tower Near TGB Sarkhej Gandhi Nagar Highway, opposite C54 Century Towers, Bodakdev, Ahmedabad, Gujarat 380054, India"
434927,Hinglaj Daal Vada,"Vastrapur,Ahmedabad",0,Too Few Ratings,150,"Street Food,Indian","Hinglaj Daal Vada, Shop No. 2, Super Plaza Complex, Near, Sandesh Press Rd, opp. Prakash High School, Vastrapur, Kubernagar B A , Ahmedabad City, Ahmedabad Municipal Corporation, Gujarat, 380015"
523658,Tfp Eatery By The Frying Pan,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Italian,American","Tfp Eatery By The Frying Pan, OUTLET 2,OUTSIDE HIMALAYA MALL,HIMALAYA MALL,DRIVE IN ROAD,NR NILMANI SOCIETY,AHMEDABAD-380052"
524506,Popcorn & Company,"Vastrapur,Ahmedabad",0,Too Few Ratings,100,Snacks,"Popcorn & Company, C - 139, Ashok Nagar Society, b/h Sundarvan, Jodhpur Tekra, Satellite, Ahmedabad, Gujarat - 380015"
564092,Rajkot Gathiya,"Vastrapur,Ahmedabad",0,Too Few Ratings,150,"Indian,Snacks","Rajkot Gathiya, SHOP-2,SURMOUNT, OPP ISKON MALL,S.G.HIGHWAY,THALTEJ, AHEMDABAD 380054"
380893,Mealbox,"Vastrapur,Ahmedabad",0,Too Few Ratings,100,"North Indian,Chinese","Mealbox, shop no 3 umiya vijay complex shivranjani ahmedabad"
301180,PVR Cafe,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Snacks,Fast Food","PVR Cafe, 2nd Floor Acropolis Mall, Cross Road, Sarkhej - Gandhinagar Highway, A/604, Drive In Rd, Thaltej, Ahmedabad, Gujarat 380059"
455979,Panipuri Street,"Vastrapur,Ahmedabad",0,Too Few Ratings,100,"Snacks,Beverages","Panipuri Street, Shop no 2 , Sankalp appartment, near nri tower , bodakdev, ahmedabad, 380054"
82098,Shiv Food Service,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,Indian,"Shiv Food Service, 3, Suit Complex, Behind Reliance Jewels, Opposite Payal Flats, Mansi Circle, Bodakdev, Ahmedabad"
36753,7 Days,"Vastrapur,Ahmedabad",0,Too Few Ratings,250,"Indian,Fast Food","7 Days, GF-6, Yogi Complex,Drive in Road Near TV Tower, Gurukul, Ahmedabad"
568335,M.J Kitchen,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"North Indian,Thalis","M.J Kitchen, 03 Gopi Complex Bhaikaka Nagar Near  Anand Complex Thaltej Ahmedabad,  Thaltej(New West Zone), Ahmedabad  Municipal Corporation, Ahmedabad,  Gujarat - 380052"
508483,Pressman's Sandwiches,"Vastrapur,Ahmedabad",0,Too Few Ratings,350,Biryani,"Pressman's Sandwiches, """"""001A, GROUND FLOOR, ELANZA VERTEX, MOUJE BODAKDEV, Ahmedabad Municipal Corporation, Ahmedabad, Gujarat-380054"""""""
231512,Vadilal Ice Creams,"Vastrapur,Ahmedabad",4.4,20+ ratings,200,Ice Cream,"Vadilal Ice Creams, GF 7, SAMAN COMPLEX, JODHPUR, SATELLITE"
36757,Radhika'S Authentic South Indian Food,"Vastrapur,Ahmedabad",4.2,100+ ratings,250,South Indian,"Radhika'S Authentic South Indian Food, Ground floor,Panchali chambers,opposite Asia school,Drive in road,Ahmedabad 380054."
431781,Crazy Noodles - Sindhu Bhavan Road,"Vastrapur,Ahmedabad",0,Too Few Ratings,500,"Chinese,Pan-Asian","Crazy Noodles - Sindhu Bhavan Road, GF 12, Times Square Arcade II Near Hotel Avalon, Off Sindhu Bhawan Road Bodakdev, Ahmedabad 380054"
36758,Puffizza,"Vastrapur,Ahmedabad",4.1,100+ ratings,400,"Pizzas,Italian","Puffizza, 103, Kairos, Opposite Mahatma Gandhi Labour Institute, Drive In Road, Gurukul, Ahmedabad"
327658,Amritsari Food Junction,"Vastrapur,Ahmedabad",3.9,20+ ratings,250,South Indian,"Amritsari Food Junction , shop, 4/5 drive in shopping centre, nr drive in cinema, thaltej vastrapur 380054"
411954,The Chess Cafe,"Vastrapur,Ahmedabad",0,Too Few Ratings,400,"Chinese,Continental","The Chess Cafe, Advait Complex, Sandesh Press Rd, Vastrapur, Ahmedabad, Gujarat 380015, India"
241674,The Healthy Stove,"Vastrapur,Ahmedabad",3.7,1K+ ratings,200,"North Indian,Healthy Food","The Healthy Stove, FF-1, KUNDLINI COMPLEX, NEHRUPARK, OPP. SARDAR CENTRE, VASTRAPUR, AHMEDABAD,,  Ahmedabad Municipal Corporation, Gujarat- 380015"
47998,Stop And Go,"Vastrapur,Ahmedabad",0,Too Few Ratings,450,"Indian,Chinese","Stop And Go, Auda Stall, Near Gurudwara, S. G. Highway, Bodakdev, Ahmedabad"
114202,Jai Nageshwari Pauva And Fast Food,"Vastrapur,Ahmedabad",0,Too Few Ratings,250,"Fast Food,Snacks","Jai Nageshwari Pauva And Fast Food, B- 3 SANKALP SHOPPING CORPORATE HOUSE OPP PALVAN CHAR RASTA BODAKDEV AHMEDABAD 380054"
114203,Gurudev Kathiyavadi Restaturant,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Gujarati,Thalis","Gurudev Kathiyavadi Restaturant, 5 DIVYAPRAKASH COMPLEX OPP SUREL PLAT OPP MOCHA HOTEL SETELLITE RD RAMDEVINAGAR AHMEDABAD GUJARAT 380054"
62039,Oven Magick,"Vastrapur,Ahmedabad",4,20+ ratings,200,Desserts,"Oven Magick, A1 JINEDRANAGAR SHOPING CENTER OPP AKASH TOWER JUDGES BUNGLOW ROAD"
533431,puny bUNy,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Fast Food,Snacks","puny bUNy, 182/1 Sunrise  park opp drive in cinema near asia english school in front of bank of baroda "
339763,The Punjab Paratha,"Vastrapur,Ahmedabad",4.1,20+ ratings,200,Punjabi,"The Punjab Paratha, 8 TRANSINDIA CINEMAS DRIVE IN SHOPPING CENTRE, THALTEJ RD, DRIVE IN ROAD, 380054"
99672,Rudu Kathiawad,"Vastrapur,Ahmedabad",3.6,20+ ratings,200,"Gujarati,Punjabi","Rudu Kathiawad, 66, Sadar center , vastrapur lake ahmedabad"
358634,Meal Factory - By The Healthy Stove,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,Indian,"Meal Factory - By The Healthy Stove, 'The Healthy Stove', FF-1, KUNDLINI COMPLEX, NEHRUPARK, OPP. SARDAR CENTRE, VASTRAPUR, AHMEDABAD,,  Ahmedabad Municipal Corporation, Gujarat- 380015"
114207,Haresh Dudhiya,"Vastrapur,Ahmedabad",0,Too Few Ratings,250,Desserts,"Haresh Dudhiya, 11 SHREEJI COMPLEX SHYAM BHUAPPA GURUKUL ROAD MEMNAGAR AHMEDABAD 380052"
51261,Gwalia Baklawa,"Vastrapur,Ahmedabad",4.2,50+ ratings,300,"Sweets,North Indian","Gwalia Baklawa, Shilp Aaron Complex, Sindhu Bhavan Road, Bodakdev"
317846,Gwalbhog,"Vastrapur,Ahmedabad",4.1,20+ ratings,500,"Sweets,North Indian","Gwalbhog, Gwalia Sweets Pvt Ltd Maan Party Plot, Sindhu Bhavan Road, Bodakdev, Ahmedabad 380054"
77532,Shiv Shakti Kathiyawadi,"Vastrapur,Ahmedabad",4.1,100+ ratings,300,Indian,"Shiv Shakti Kathiyawadi, 23-24, Ground Floor, Management Enclave, Opposite Indraprasth Banglow, Vastrapur, Ahmedabad"
416291,The South Spot,"Vastrapur,Ahmedabad",4.3,100+ ratings,300,South Indian,"The South Spot, Shop no-39,ground floor,Advait complex,nr.sandesh press,bodakdev,Ahmedabad Municipal corporation,ahmedabad,gujarat-380015"
126544,High On Chai,"Vastrapur,Ahmedabad",4.4,50+ ratings,300,"Beverages,Pizzas","High On Chai, AMC stall no 10, Near Grand Bhagwati Hotel, SG Highway, Bodakdev, Ahmedabad, Gujarat (380054)"
507069,Bengal Sweets,"Vastrapur,Ahmedabad",4,20+ ratings,200,"Sweets,Bengali","Bengal Sweets, shop no.G 11 near Anand hari towers,opp super plaza,Sandesh Press road,Vastrapur Ahmedabad 380054 , Vastral(East Zone) , Ahmedabad Municipal Corporation, Ahmedabad, Gujarat-380054"
568468,United Farmers Creamery UFC,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Beverages,Desserts","United Farmers Creamery UFC, SHOP NO.8, G.F, ANTRIKSH COMPLEX, NEAR PANJRAPOL CROSS ROAD, AMBAWADI,, Ahmedabad  380006"
454677,Tippinwala,"Vastrapur,Ahmedabad",0,Too Few Ratings,180,Thalis,"Tippinwala, 411 A himalaya arcade opp vastrapur lake vastrapur, Thaltej Ahmedabad 380015"
328635,London Yard Pizza,"Vastrapur,Ahmedabad",3.7,50+ ratings,300,"Pizzas,Italian","London Yard Pizza, GF-04, Corporate House, B/S Shradha Petrol Pump, Bodakdev, Ahmedabad. 380054"
474005,Tea Creame Cafe,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Fast Food,Beverages","Tea Creame Cafe, 4, SAMAN COMPLEX , OPP NALANDA COMPLEX, NR MANSI CHAR RASTA SATELLITE AHMEDABAD-15"
330936,NIC Natural Ice Creams,"Vastrapur,Ahmedabad",4.6,500+ ratings,120,"Ice Cream,Desserts","NIC Natural Ice Creams, Shop No.12, Ground floor, Galaxy Bazar, Opp. Sunrise Park Bunglow, Vastrapur, Ahmedabad-380015"
407889,Chow Chow Asian Kitchen,"Vastrapur,Ahmedabad",0,Too Few Ratings,250,Chinese,"Chow Chow Asian Kitchen, 8 Indira shoping center, Jodhpur Village, Ahmedabad, Gujarat 380015, India"
510100,Pearl Restaurant,"Vastrapur,Ahmedabad",3.7,20+ ratings,350,"Fast Food,Punjabi","Pearl Restaurant, 24,25, MARUTI CENTER, NR PUNJAB HONDA, GURUKUL ROAD,GHATLODIYA,AHMEDABAD-380052"
164615,The Vegan Kitchen,"Vastrapur,Ahmedabad",4.3,20+ ratings,400,"Healthy Food,Salads","The Vegan Kitchen, 2nd Floor, Yogi Complex, Near Reliance smart, Drive in road, Ahmedabad"
431556,Jay Ganesh South Indian Food,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,South Indian,"Jay Ganesh South Indian Food, Ahmedabad Flyover, I I M, Vastrapur, Ahmedabad, Gujarat, India"
62046,Roadside Bistro,"Vastrapur,Ahmedabad",0,Too Few Ratings,350,"Snacks,Pizzas","Roadside Bistro, 11 Amc, Bodakdev, Ahmedabad"
545645,Frutazo,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Beverages,Juices","Frutazo, B-2A,HIRAK CENTER,NR VASTRAPUR LAKE VASTRAPUR,BODAKDEV,AHMEDABAD-380015"
579243,THE BIRYANI LEGEND,"Vastrapur,Ahmedabad",0,Too Few Ratings,400,"Biryani,North Indian","THE BIRYANI LEGEND, FS 7 ALPHAONE MALL NEAR VASTRAPUR LAKE VASTRAPUR AHMEDABAD"
67617,Fresh N Fresh,"Vastrapur,Ahmedabad",4.2,100+ ratings,250,Bakery,"Fresh N Fresh, G 3, Kundlini Complex, Fountain Nehru Park, Vastrapur, Ahmedabad"
114313,Cheers,"Vastrapur,Ahmedabad",4.5,100+ ratings,250,"Desserts,Ice Cream","Cheers, Ground floor one world capital, sindhu bhavan road ahmedabad"
561834,Tea Post,"Vastrapur,Ahmedabad",0,Too Few Ratings,250,"Beverages,Fast Food","Tea Post, GF-2, SHILP SQUARE BUILDING, OPP.,HIMALAYA MALL, DRIVE IN ROAD,,BODAKDEV,Gujarat -,"
296078,Quick Meal Company,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"Thalis,Indian","Quick Meal Company, 316, GALA EMPIRE, OPP. DOORDARSHAN TOWER, DRIVE IN ROAD, THALTEJ, AHMEDABAD., Ahmedabad Municipal Corporation, Ahmedabad, Gujarat-380052"
576099,VIPUL DUDHIYA SWEETS,"Vastrapur,Ahmedabad",0,Too Few Ratings,500,"Sweets,Ice Cream","VIPUL DUDHIYA SWEETS, G-7 TIME SQUARE 2, NEAR AVALON HOTEL , BAJRANG CROSS ROAD TO THALTEJ ROAD, SINDHBHAVAN ROAD, Ahmedabad, Gujarat-380054"
464456,Jai Arbuda,"Vastrapur,Ahmedabad",0,Too Few Ratings,300,"American,Snacks","Jai Arbuda, 11,BASEMENT,SARH-SANGITA,OPP.JAY SHEFALI SATELLITE ROAD,SATELLITA,AHMEDABAD"
382730,4 Frendz Kitchen,"Vastrapur,Ahmedabad",0,Too Few Ratings,200,"Indian,Chinese","4 Frendz Kitchen, B/2/2,Anoli Society,Sunrise  Park,Vastrapur,Ahmadabad,  Ahmedabad . , Ahmedabad Municipal  Corporation, Ahmedabad Municipal  Corporation, Gujarat - 380015"
